Timestamp,Source IP,Dest IP,Protocol,Length,Port
2025-10-25 00:16:48,204.95.133.232,192.168.1.111,DNS,492,53
2025-10-25 00:17:03,192.168.1.232,192.168.1.130,HTTPS,461,443
2025-10-25 00:18:15,39.149.134.240,99.253.171.114,DNS,410,53
2025-10-25 00:23:50,192.168.1.188,10.0.0.206,SSH,973,22
2025-10-25 00:25:09,39.149.134.240,219.244.46.56,HTTPS,115,443
2025-10-25 00:30:42,10.0.0.57,245.72.236.233,SSH,1452,22
2025-10-25 00:32:11,192.168.1.226,192.168.1.78,DNS,634,53
2025-10-25 00:33:04,102.230.233.118,102.230.233.118,DNS,136,53
2025-10-25 00:34:56,39.149.134.240,192.168.1.189,TCP,212,80
2025-10-25 00:35:01,219.244.46.56,204.95.133.232,HTTP,1268,80
2025-10-25 00:35:37,174.141.102.235,192.168.1.130,HTTPS,896,443
2025-10-25 00:39:40,10.0.0.148,225.242.135.155,FTP,932,21
2025-10-25 00:45:46,102.230.233.118,80.142.135.225,HTTPS,1414,443
2025-10-25 00:51:10,192.168.1.188,98.183.56.157,DNS,726,53
2025-10-25 00:53:04,192.168.1.234,107.154.27.242,HTTPS,925,443
2025-10-25 00:53:33,94.250.212.168,98.183.56.157,TCP,1066,18751
2025-10-25 00:53:45,10.0.0.175,172.16.6.206,HTTP,392,80
2025-10-25 00:53:47,191.200.151.202,182.150.220.213,ICMP,1339,33982
2025-10-25 00:54:08,204.95.133.232,172.16.19.49,HTTP,1216,80
2025-10-25 00:57:01,192.168.1.129,220.161.6.47,UDP,390,80
2025-10-25 00:58:46,192.168.1.154,135.1.10.188,SSH,350,22
2025-10-25 01:00:47,60.123.108.2,180.119.175.94,TCP,68,80
2025-10-25 01:01:24,55.179.8.163,182.71.168.10,ICMP,1346,9392
2025-10-25 01:04:05,192.168.1.129,98.183.56.157,UDP,1388,3389
2025-10-25 01:04:23,16.231.2.96,55.179.8.163,FTP,1125,21
2025-10-25 01:04:42,8.56.72.4,245.72.236.233,SSH,1217,22
2025-10-25 01:06:52,192.168.1.226,172.16.8.165,ICMP,210,40313
2025-10-25 01:08:57,192.168.1.146,234.53.122.107,UDP,539,22
2025-10-25 01:11:32,94.250.212.168,10.0.0.175,DNS,456,53
2025-10-25 01:11:55,172.16.9.207,10.0.0.242,UDP,400,143
2025-10-25 01:13:00,192.168.1.141,139.166.149.206,ICMP,1207,59918
2025-10-25 01:16:07,8.56.72.4,172.16.13.188,UDP,281,3389
2025-10-25 01:17:46,172.16.10.180,10.0.0.254,DNS,314,53
2025-10-25 01:17:58,163.61.33.199,107.154.27.242,HTTP,622,80
2025-10-25 01:20:01,172.16.24.66,251.53.123.120,ICMP,278,14168
2025-10-25 01:21:24,192.168.1.212,169.33.61.227,UDP,334,10439
2025-10-25 01:27:43,192.168.1.150,192.168.1.232,HTTPS,385,443
2025-10-25 01:29:07,10.0.0.170,184.191.228.193,ICMP,1342,48698
2025-10-25 01:29:44,128.79.38.148,220.161.6.47,HTTPS,124,443
2025-10-25 01:30:02,192.168.1.150,192.168.1.112,UDP,1038,25021
2025-10-25 01:31:57,192.168.1.129,37.93.103.234,HTTP,262,80
2025-10-25 01:35:18,192.168.1.226,192.168.1.39,FTP,800,21
2025-10-25 01:36:06,16.231.2.96,192.168.1.128,SSH,1458,22
2025-10-25 01:37:55,123.77.76.1,192.168.1.150,HTTP,972,80
2025-10-25 01:39:47,192.168.1.168,10.0.0.85,HTTPS,1027,443
2025-10-25 01:41:09,94.250.212.168,192.168.1.232,SSH,879,22
2025-10-25 01:41:53,192.168.1.78,10.0.0.204,SSH,652,22
2025-10-25 01:43:51,10.0.0.221,248.208.178.22,ICMP,406,39217
2025-10-25 01:52:17,182.150.220.213,99.72.201.146,HTTP,831,80
2025-10-25 01:53:05,99.72.201.146,192.168.1.78,HTTPS,662,443
2025-10-25 01:53:35,80.142.135.225,192.168.1.86,HTTP,509,80
2025-10-25 01:55:12,192.168.1.141,78.161.124.20,ICMP,852,5353
2025-10-25 01:56:55,172.16.16.32,192.168.1.212,TCP,802,21
2025-10-25 01:58:45,227.188.133.9,192.168.1.240,SSH,396,22
2025-10-25 01:59:49,10.0.0.170,10.0.0.253,SSH,1305,22
2025-10-25 02:02:05,219.244.46.56,8.56.72.4,HTTP,516,80
2025-10-25 02:04:16,207.21.218.254,175.254.240.69,TCP,277,80
2025-10-25 02:04:54,106.76.10.114,135.1.10.188,ICMP,519,17499
2025-10-25 02:09:56,10.0.0.57,135.1.10.188,HTTPS,1163,443
2025-10-25 02:12:48,10.0.0.242,169.33.61.227,FTP,687,21
2025-10-25 02:20:13,14.164.202.127,172.16.20.15,DNS,95,53
2025-10-25 02:20:28,208.243.60.16,182.71.168.10,SSH,822,22
2025-10-25 02:21:32,172.16.16.32,78.161.124.20,TCP,1051,22
2025-10-25 02:22:26,192.168.1.112,102.82.233.191,UDP,691,21
2025-10-25 02:22:45,10.0.0.221,207.21.218.254,DNS,251,53
2025-10-25 02:26:45,192.168.1.78,10.0.0.218,HTTP,689,80
2025-10-25 02:29:15,169.8.208.19,228.138.84.163,TCP,1399,21
2025-10-25 02:31:54,78.161.124.20,192.168.1.128,ICMP,1148,58905
2025-10-25 02:39:17,77.177.231.46,102.230.233.118,FTP,633,21
2025-10-25 02:41:31,249.104.184.226,251.53.123.120,TCP,871,110
2025-10-25 02:47:51,102.230.233.118,139.166.149.206,HTTPS,1285,443
2025-10-25 02:52:04,10.0.0.254,140.75.103.195,HTTPS,139,443
2025-10-25 02:53:10,192.168.1.86,192.168.1.155,TCP,103,23
2025-10-25 02:54:05,192.168.1.189,59.242.214.87,UDP,802,53
2025-10-25 02:54:10,192.168.1.39,172.16.16.32,HTTPS,278,443
2025-10-25 02:56:14,192.168.1.189,192.168.1.39,ICMP,1270,49950
2025-10-25 02:56:17,55.179.8.163,125.251.31.204,HTTPS,299,443
2025-10-25 02:56:59,231.28.215.172,172.16.20.15,SSH,633,22
2025-10-25 02:58:34,172.16.10.180,99.72.201.146,HTTPS,511,443
2025-10-25 03:08:10,204.64.137.189,192.168.1.86,SSH,546,22
2025-10-25 03:11:35,10.0.0.175,10.0.0.221,UDP,248,143
2025-10-25 03:11:51,192.168.1.212,192.168.1.226,ICMP,668,10459
2025-10-25 03:15:09,192.168.1.43,119.247.123.17,HTTP,1079,80
2025-10-25 03:16:06,172.16.24.66,231.28.215.172,DNS,763,53
2025-10-25 03:18:30,169.33.61.227,192.168.1.162,HTTPS,471,443
2025-10-25 03:18:50,172.16.7.156,175.254.240.69,HTTP,1348,80
2025-10-25 03:19:26,163.61.33.199,192.168.1.168,HTTPS,737,443
2025-10-25 03:20:44,172.16.7.156,99.253.171.114,UDP,145,21
2025-10-25 03:20:57,192.168.1.226,234.53.122.107,HTTP,858,80
2025-10-25 03:22:27,10.115.77.200,84.61.13.1,DNS,917,53
2025-10-25 03:22:38,10.0.0.175,172.16.19.49,HTTPS,1177,443
2025-10-25 03:22:53,236.164.116.80,192.168.1.192,HTTPS,1409,443
2025-10-25 03:25:39,125.251.31.204,169.33.61.227,FTP,1087,21
2025-10-25 03:25:46,225.242.135.155,182.71.168.10,UDP,454,3389
2025-10-25 03:26:15,10.0.0.242,192.168.1.226,UDP,490,23
2025-10-25 03:27:08,205.55.230.169,84.61.13.1,UDP,106,13221
2025-10-25 03:28:09,192.168.1.212,77.177.231.46,TCP,770,53
2025-10-25 03:29:24,159.253.141.193,192.168.1.188,ICMP,543,35291
2025-10-25 03:34:28,208.243.60.16,172.16.24.66,DNS,213,53
2025-10-25 03:35:22,94.250.212.168,192.168.1.130,FTP,865,21
2025-10-25 03:35:32,16.231.2.96,231.28.215.172,UDP,1426,3389
2025-10-25 03:37:27,207.21.218.254,192.168.1.244,FTP,929,21
2025-10-25 03:40:28,140.75.103.195,184.191.228.193,HTTP,193,80
2025-10-25 03:43:11,10.0.0.218,172.16.6.206,ICMP,886,3584
2025-10-25 03:44:24,172.16.17.71,172.16.10.180,SSH,1201,22
2025-10-25 03:47:27,249.104.184.226,192.168.1.78,ICMP,542,54102
2025-10-25 03:48:08,10.0.0.171,204.64.137.189,SSH,1493,22
2025-10-25 03:49:22,102.230.233.118,207.21.218.254,HTTP,1488,80
2025-10-25 03:53:44,172.16.13.188,248.208.178.22,TCP,1339,143
2025-10-25 03:54:08,10.0.0.175,158.121.146.7,HTTP,1366,80
2025-10-25 03:55:14,99.253.171.114,10.0.0.170,FTP,1234,21
2025-10-25 03:56:22,225.242.135.155,60.123.108.2,ICMP,1275,64285
2025-10-25 03:57:51,102.230.233.118,192.168.1.130,DNS,544,53
2025-10-25 04:02:36,55.179.8.163,204.95.133.232,FTP,819,21
2025-10-25 04:04:09,192.168.1.39,14.164.202.127,HTTP,838,80
2025-10-25 04:06:40,172.16.6.206,4.237.127.49,UDP,1078,443
2025-10-25 04:10:00,120.104.151.215,227.188.133.9,TCP,380,110
2025-10-25 04:14:49,37.93.103.234,128.79.38.148,ICMP,952,46555
2025-10-25 04:19:03,192.168.1.234,59.242.214.87,TCP,645,50133
2025-10-25 04:23:01,10.148.247.236,10.0.0.227,HTTP,1357,80
2025-10-25 04:24:24,192.168.1.86,192.168.1.87,SSH,144,22
2025-10-25 04:25:18,236.164.116.80,77.177.231.46,ICMP,1479,8225
2025-10-25 04:29:52,219.244.46.56,10.148.247.236,FTP,376,21
2025-10-25 04:30:04,172.16.17.71,192.168.1.188,UDP,1359,53
2025-10-25 04:31:52,172.16.7.156,192.168.1.243,SSH,165,22
2025-10-25 04:31:55,251.53.123.120,106.197.31.37,HTTPS,1285,443
2025-10-25 04:38:55,192.168.1.112,10.0.0.254,ICMP,282,17063
2025-10-25 04:41:48,192.168.1.86,4.237.127.49,DNS,894,53
2025-10-25 04:42:24,78.161.124.20,16.231.2.96,HTTP,958,80
2025-10-25 04:43:40,78.161.124.20,10.0.0.148,SSH,1193,22
2025-10-25 04:44:16,204.95.133.232,192.168.1.232,HTTP,210,80
2025-10-25 04:45:00,172.16.24.66,192.168.1.189,DNS,700,53
2025-10-25 04:45:30,14.164.202.127,192.168.1.154,UDP,560,22
2025-10-25 04:46:16,77.177.231.46,158.121.146.7,UDP,1430,80
2025-10-25 04:53:51,208.243.60.16,192.168.1.189,FTP,715,21
2025-10-25 04:54:38,60.123.108.2,10.0.0.253,SSH,641,22
2025-10-25 04:56:17,192.168.1.141,163.204.242.127,SSH,115,22
2025-10-25 04:57:32,180.119.175.94,73.221.152.2,UDP,885,3389
2025-10-25 05:03:55,172.16.28.173,192.168.1.26,SSH,1485,22
2025-10-25 05:07:14,245.72.236.233,192.168.1.128,TCP,151,21
2025-10-25 05:09:52,172.16.17.71,172.16.16.32,DNS,1020,53
2025-10-25 05:10:28,163.204.242.127,205.55.230.169,FTP,1321,21
2025-10-25 05:13:32,135.1.10.188,158.121.146.7,DNS,248,53
2025-10-25 05:16:54,192.168.1.192,172.16.28.173,TCP,121,443
2025-10-25 05:19:01,192.168.1.78,10.0.0.218,SSH,1120,22
2025-10-25 05:24:53,172.16.28.173,192.168.1.243,HTTP,735,80
2025-10-25 05:25:02,172.16.9.207,78.161.124.20,FTP,395,21
2025-10-25 05:27:25,77.177.231.46,192.168.1.234,HTTPS,767,443
2025-10-25 05:28:15,163.204.242.127,10.0.0.204,ICMP,444,36165
2025-10-25 05:30:08,192.168.1.232,60.123.108.2,DNS,278,53
2025-10-25 05:32:05,221.151.193.213,192.168.1.87,ICMP,1253,33613
2025-10-25 05:32:33,192.168.1.129,220.161.6.47,FTP,353,21
2025-10-25 05:32:57,99.72.201.146,37.93.103.234,DNS,978,53
2025-10-25 05:35:49,192.168.1.111,192.168.1.26,SSH,555,22
2025-10-25 05:36:34,78.161.124.20,227.188.133.9,FTP,1439,21
2025-10-25 05:36:37,233.224.153.138,233.224.153.138,SSH,1207,22
2025-10-25 05:38:41,10.148.247.236,182.150.220.213,ICMP,1157,43979
2025-10-25 05:38:43,205.55.230.169,205.55.230.169,HTTPS,609,443
2025-10-25 05:42:23,10.0.0.51,192.168.1.234,ICMP,794,8994
2025-10-25 05:45:49,192.168.1.162,84.61.13.1,HTTP,481,80
2025-10-25 05:46:31,192.168.1.189,174.141.102.235,HTTPS,345,443
2025-10-25 05:48:23,172.16.13.188,128.79.38.148,TCP,276,3389
2025-10-25 05:48:23,169.8.208.19,10.0.0.148,TCP,1363,48718
2025-10-25 05:53:48,10.0.0.170,163.61.33.199,FTP,640,21
2025-10-25 05:55:08,245.72.236.233,10.0.0.85,DNS,484,53
2025-10-25 05:56:13,192.168.1.146,77.177.231.46,HTTP,91,80
2025-10-25 05:56:44,10.0.0.171,8.56.72.4,UDP,373,80
2025-10-25 05:57:08,38.195.20.90,192.168.1.60,FTP,585,21
2025-10-25 05:58:15,182.150.220.213,172.16.19.49,HTTPS,1240,443
2025-10-25 06:03:51,228.138.84.163,78.161.124.20,ICMP,1180,27265
2025-10-25 06:04:15,184.191.228.193,245.72.236.233,SSH,471,22
2025-10-25 06:04:23,192.168.1.212,205.55.230.169,HTTP,793,80
2025-10-25 06:09:15,172.16.7.156,4.237.127.49,ICMP,285,54315
2025-10-25 06:11:45,10.0.0.206,192.168.1.212,UDP,593,22
2025-10-25 06:14:26,172.16.16.32,10.0.0.85,HTTPS,712,443
2025-10-25 06:14:28,249.104.184.226,10.0.0.218,HTTPS,78,443
2025-10-25 06:15:37,221.151.193.213,123.77.76.1,UDP,862,3389
2025-10-25 06:18:05,172.16.17.71,192.168.1.141,SSH,457,22
2025-10-25 06:19:14,172.16.6.206,94.250.212.168,SSH,456,22
2025-10-25 06:21:32,172.16.7.156,245.72.236.233,ICMP,856,24875
2025-10-25 06:23:03,182.71.168.10,84.61.13.1,UDP,1370,23
2025-10-25 06:23:20,221.151.193.213,172.16.16.142,ICMP,375,61480
2025-10-25 06:23:24,102.230.233.118,192.168.1.234,HTTPS,333,443
2025-10-25 06:24:04,94.250.212.168,10.0.0.170,TCP,610,143
2025-10-25 06:24:35,73.221.152.2,172.16.16.142,HTTPS,370,443
2025-10-25 06:27:07,102.230.233.118,192.168.1.111,ICMP,920,42895
2025-10-25 06:31:10,248.208.178.22,120.104.151.215,ICMP,159,64734
2025-10-25 06:35:16,192.168.1.111,192.168.1.150,DNS,855,53
2025-10-25 06:39:39,192.168.1.192,59.242.214.87,TCP,675,23
2025-10-25 06:43:41,172.16.20.15,180.119.175.94,HTTP,1432,80
2025-10-25 06:49:50,219.244.46.56,10.0.0.242,ICMP,1259,47010
2025-10-25 06:51:17,39.149.134.240,60.123.108.2,HTTP,1062,80
2025-10-25 06:52:01,80.142.135.225,172.16.24.66,ICMP,883,44139
2025-10-25 06:52:26,204.95.133.232,207.21.218.254,TCP,436,443
2025-10-25 07:00:53,139.166.149.206,172.16.16.32,SSH,1425,22
2025-10-25 07:01:05,10.0.0.51,191.200.151.202,ICMP,1018,47001
2025-10-25 07:02:38,192.168.1.86,191.200.151.202,TCP,436,21
2025-10-25 07:09:27,192.168.1.226,99.72.201.146,TCP,439,110
2025-10-25 07:12:08,10.0.0.51,233.224.153.138,HTTPS,179,443
2025-10-25 07:12:11,192.168.1.60,192.168.1.39,HTTP,932,80
2025-10-25 07:13:48,191.200.151.202,192.168.1.232,FTP,603,21
2025-10-25 07:14:08,205.55.230.169,98.183.56.157,ICMP,537,14305
2025-10-25 07:16:56,192.168.1.189,169.8.208.19,ICMP,697,60171
2025-10-25 07:22:33,125.251.31.204,106.76.10.114,UDP,99,80
2025-10-25 07:22:56,228.138.84.163,102.82.233.191,UDP,615,28180
2025-10-25 07:24:50,172.16.19.49,61.57.164.93,HTTP,698,80
2025-10-25 07:25:29,84.61.13.1,156.51.181.67,DNS,383,53
2025-10-25 07:26:42,192.168.1.189,219.244.46.56,ICMP,914,31727
2025-10-25 07:30:27,10.0.0.57,207.21.218.254,ICMP,1007,30432
2025-10-25 07:30:32,172.16.13.188,10.0.0.242,HTTPS,1319,443
2025-10-25 07:32:43,10.0.0.242,245.72.236.233,HTTP,1417,80
2025-10-25 07:38:10,10.0.0.254,10.0.0.57,TCP,364,110
2025-10-25 07:38:31,231.28.215.172,192.168.1.111,TCP,970,80
2025-10-25 07:39:44,10.115.77.200,192.168.1.244,UDP,1302,143
2025-10-25 07:40:48,192.168.1.189,192.168.1.129,SSH,132,22
2025-10-25 07:43:22,234.53.122.107,172.65.142.200,FTP,83,21
2025-10-25 07:43:23,175.254.240.69,107.154.27.242,DNS,634,53
2025-10-25 07:43:24,169.33.61.227,8.56.72.4,ICMP,843,18858
2025-10-25 07:46:04,10.0.0.242,192.168.1.78,HTTP,1293,80
2025-10-25 07:46:21,106.197.31.37,14.164.202.127,FTP,225,21
2025-10-25 07:46:48,192.168.1.154,10.0.0.171,HTTPS,1457,443
2025-10-25 07:47:07,172.16.24.66,192.168.1.154,UDP,457,3389
2025-10-25 07:48:14,107.154.27.242,158.121.146.7,TCP,1095,3389
2025-10-25 07:51:41,172.16.13.188,234.53.122.107,DNS,1001,53
2025-10-25 07:51:59,174.141.102.235,192.168.1.226,ICMP,1315,40593
2025-10-25 07:52:01,192.168.1.78,172.16.16.142,DNS,1235,53
2025-10-25 07:56:59,192.168.1.130,191.200.151.202,UDP,1011,53
2025-10-25 07:57:12,192.168.1.111,140.75.103.195,ICMP,1236,18522
2025-10-25 08:02:10,172.16.21.194,102.82.233.191,ICMP,106,56293
2025-10-25 08:03:33,192.168.1.78,172.16.20.15,FTP,389,21
2025-10-25 08:05:24,192.168.1.150,172.16.6.206,HTTPS,1383,443
2025-10-25 08:06:05,120.104.151.215,172.16.17.71,FTP,1223,21
2025-10-25 08:07:00,192.168.1.128,236.164.116.80,HTTP,1230,80
2025-10-25 08:07:06,163.204.242.127,10.0.0.204,HTTPS,123,443
2025-10-25 08:09:08,192.168.1.86,251.53.123.120,DNS,347,53
2025-10-25 08:10:20,184.191.228.193,172.16.13.188,HTTP,194,80
2025-10-25 08:12:32,192.168.1.78,172.16.16.142,ICMP,872,11694
2025-10-25 08:14:20,208.243.60.16,180.119.175.94,DNS,1233,53
2025-10-25 08:17:42,227.188.133.9,16.231.2.96,SSH,1257,22
2025-10-25 08:22:56,169.8.208.19,184.191.228.193,SSH,1323,22
2025-10-25 08:41:04,163.61.33.199,192.168.1.243,FTP,233,21
2025-10-25 08:41:45,172.16.17.71,172.16.17.71,HTTPS,526,443
2025-10-25 08:41:55,192.168.1.87,236.164.116.80,FTP,900,21
2025-10-25 08:43:10,192.168.1.232,98.183.56.157,FTP,1051,21
2025-10-25 08:43:18,10.115.77.200,172.16.10.180,FTP,1074,21
2025-10-25 08:44:20,10.0.0.85,192.168.1.78,HTTP,464,80
2025-10-25 08:45:46,80.142.135.225,174.141.102.235,FTP,1398,21
2025-10-25 08:45:54,172.16.16.32,172.16.16.32,HTTPS,821,443
2025-10-25 08:54:58,172.16.24.66,172.16.28.173,UDP,230,3389
2025-10-25 08:57:34,180.119.175.94,10.0.0.242,ICMP,1091,44299
2025-10-25 09:00:38,192.168.1.232,207.21.218.254,ICMP,937,13730
2025-10-25 09:07:58,192.168.1.78,10.0.0.221,UDP,423,22724
2025-10-25 09:09:20,172.16.24.66,182.71.168.10,HTTP,864,80
2025-10-25 09:10:26,10.0.0.51,233.224.153.138,DNS,680,53
2025-10-25 09:10:41,10.0.0.254,204.64.137.189,FTP,762,21
2025-10-25 09:12:33,60.96.83.224,119.247.123.17,HTTPS,1317,443
2025-10-25 09:14:07,172.16.7.156,182.150.220.213,DNS,665,53
2025-10-25 09:17:13,192.168.1.226,192.168.1.39,TCP,371,110
2025-10-25 09:17:24,172.16.17.71,174.141.102.235,TCP,645,21
2025-10-25 09:20:10,107.154.27.242,192.168.1.212,ICMP,567,23874
2025-10-25 09:21:58,10.0.0.221,172.16.16.32,HTTP,208,80
2025-10-25 09:24:27,55.179.8.163,172.16.29.20,DNS,950,53
2025-10-25 09:26:09,10.0.0.218,125.251.31.204,TCP,645,21
2025-10-25 09:28:38,192.168.1.244,4.237.127.49,SSH,253,22
2025-10-25 09:29:54,73.221.152.2,125.251.31.204,DNS,1204,53
2025-10-25 09:31:27,204.64.137.189,16.231.2.96,HTTP,786,80
2025-10-25 09:31:49,192.168.1.232,159.253.141.193,DNS,707,53
2025-10-25 09:32:06,172.65.142.200,192.168.1.130,FTP,458,21
2025-10-25 09:32:12,192.168.1.234,169.33.61.227,FTP,143,21
2025-10-25 09:38:00,123.77.76.1,172.65.142.200,SSH,190,22
2025-10-25 09:38:17,180.119.175.94,99.72.201.146,TCP,387,443
2025-10-25 09:41:10,233.224.153.138,99.72.201.146,FTP,1173,21
2025-10-25 09:42:23,119.247.123.17,191.200.151.202,SSH,1359,22
2025-10-25 09:44:51,192.168.1.154,172.16.21.194,TCP,269,13425
2025-10-25 09:44:59,10.0.0.51,128.79.38.148,TCP,738,53
2025-10-25 09:45:04,156.51.181.67,192.168.1.60,TCP,72,21
2025-10-25 09:48:37,204.64.137.189,192.168.1.26,SSH,869,22
2025-10-25 09:49:20,84.61.13.1,60.123.108.2,FTP,774,21
2025-10-25 09:52:25,228.138.84.163,172.16.9.207,ICMP,401,57154
2025-10-25 09:53:11,172.16.24.66,172.16.9.207,DNS,131,53
2025-10-25 09:54:54,192.168.1.112,10.115.77.200,HTTP,1164,80
2025-10-25 09:58:57,10.0.0.242,37.93.103.234,DNS,1037,53
2025-10-25 09:59:01,60.96.83.224,172.16.16.142,HTTPS,429,443
2025-10-25 10:00:52,182.71.168.10,172.16.17.71,HTTPS,795,443
2025-10-25 10:02:32,192.168.1.240,169.8.208.19,HTTP,1467,80
2025-10-25 10:04:34,119.247.123.17,159.253.141.193,FTP,1441,21
2025-10-25 10:05:10,94.250.212.168,172.16.10.180,HTTPS,315,443
2025-10-25 10:08:21,139.166.149.206,10.0.0.204,TCP,1127,23
2025-10-25 10:08:31,231.28.215.172,16.231.2.96,FTP,751,21
2025-10-25 10:08:47,94.250.212.168,139.166.149.206,FTP,1029,21
2025-10-25 10:09:12,172.16.24.66,192.168.1.111,FTP,405,21
2025-10-25 10:11:04,172.16.13.188,231.28.215.172,TCP,1029,143
2025-10-25 10:11:06,10.0.0.57,84.61.13.1,HTTP,142,80
2025-10-25 10:17:47,192.168.1.26,10.115.77.200,FTP,82,21
2025-10-25 10:21:00,192.168.1.146,175.254.240.69,HTTP,312,80
2025-10-25 10:21:52,192.168.1.189,172.16.7.156,SSH,1116,22
2025-10-25 10:22:09,192.168.1.154,205.55.230.169,TCP,745,53
2025-10-25 10:23:08,182.71.168.10,10.0.0.221,FTP,1429,21
2025-10-25 10:24:12,10.0.0.204,106.76.10.114,HTTPS,628,443
2025-10-25 10:25:35,102.82.233.191,172.16.10.180,HTTP,315,80
2025-10-25 10:26:11,106.76.10.114,192.168.1.150,FTP,1092,21
2025-10-25 10:26:26,192.168.1.189,10.0.0.227,FTP,993,21
2025-10-25 10:26:52,180.119.175.94,172.16.28.173,UDP,786,80
2025-10-25 10:27:27,172.16.24.66,10.0.0.242,SSH,651,22
2025-10-25 10:29:47,192.168.1.78,204.64.137.189,ICMP,1295,2886
2025-10-25 10:30:40,10.0.0.175,192.168.1.141,UDP,821,53
2025-10-25 10:31:06,233.224.153.138,204.95.133.232,DNS,276,53
2025-10-25 10:38:37,172.16.8.165,102.82.233.191,SSH,97,22
2025-10-25 10:40:09,172.16.7.156,120.104.151.215,UDP,123,59342
2025-10-25 10:41:46,204.64.137.189,192.168.1.155,ICMP,820,27472
2025-10-25 10:42:28,172.65.142.200,192.168.1.87,ICMP,1274,52360
2025-10-25 10:44:08,10.0.0.175,172.16.29.20,DNS,1443,53
2025-10-25 10:47:49,192.168.1.226,192.168.1.130,TCP,356,443
2025-10-25 10:52:31,99.72.201.146,180.119.175.94,TCP,612,3389
2025-10-25 10:53:06,120.104.151.215,172.16.24.66,HTTPS,662,443
2025-10-25 10:53:37,231.28.215.172,233.224.153.138,SSH,211,22
2025-10-25 10:57:35,135.1.10.188,38.195.20.90,SSH,911,22
2025-10-25 10:58:00,192.168.1.212,192.168.1.78,HTTP,922,80
2025-10-25 10:59:34,227.188.133.9,192.168.1.111,DNS,1306,53
2025-10-25 10:59:58,192.168.1.168,192.168.1.162,FTP,154,21
2025-10-25 11:00:08,192.168.1.146,221.151.193.213,FTP,616,21
2025-10-25 11:00:34,163.61.33.199,175.254.240.69,ICMP,1225,40811
2025-10-25 11:02:12,10.0.0.242,175.254.240.69,HTTP,1100,80
2025-10-25 11:03:47,159.253.141.193,192.168.1.146,SSH,1110,22
2025-10-25 11:04:06,94.250.212.168,10.0.0.85,DNS,414,53
2025-10-25 11:06:40,192.168.1.212,192.168.1.188,HTTPS,1088,443
2025-10-25 11:07:45,102.230.233.118,236.164.116.80,HTTPS,795,443
2025-10-25 11:10:12,172.16.20.15,184.191.228.193,FTP,94,21
2025-10-25 11:10:50,192.168.1.39,172.16.6.206,SSH,705,22
2025-10-25 11:13:54,8.56.72.4,204.64.137.189,DNS,342,53
2025-10-25 11:14:53,10.0.0.206,172.16.16.142,SSH,849,22
2025-10-25 11:19:06,10.0.0.51,61.57.164.93,SSH,438,22
2025-10-25 11:19:14,172.16.20.15,99.253.171.114,HTTP,1437,80
2025-10-25 11:19:16,172.16.29.20,37.93.103.234,SSH,884,22
2025-10-25 11:25:53,77.177.231.46,10.0.0.175,HTTPS,872,443
2025-10-25 11:26:13,172.16.16.142,169.33.61.227,UDP,833,30731
2025-10-25 11:27:31,10.0.0.254,192.168.1.162,ICMP,1288,51689
2025-10-25 11:28:23,106.197.31.37,192.168.1.60,HTTP,547,80
2025-10-25 11:28:48,172.16.16.142,8.56.72.4,HTTP,1245,80
2025-10-25 11:33:01,10.0.0.171,233.224.153.138,SSH,667,22
2025-10-25 11:33:05,192.168.1.162,192.168.1.162,HTTPS,382,443
2025-10-25 11:38:24,192.168.1.150,236.164.116.80,UDP,281,3389
2025-10-25 11:42:24,99.72.201.146,172.16.20.15,TCP,1283,21
2025-10-25 11:43:10,99.253.171.114,84.61.13.1,FTP,472,21
2025-10-25 11:47:29,192.168.1.226,172.16.13.188,TCP,487,54496
2025-10-25 11:47:50,192.168.1.86,10.148.247.236,HTTP,86,80
2025-10-25 11:49:27,10.0.0.254,248.208.178.22,HTTPS,236,443
2025-10-25 11:51:28,163.204.242.127,10.0.0.254,ICMP,106,47878
2025-10-25 11:55:58,228.138.84.163,78.161.124.20,HTTP,1018,80
2025-10-25 11:56:09,172.16.29.20,192.168.1.129,UDP,1367,110
2025-10-25 11:57:47,234.53.122.107,234.53.122.107,UDP,73,8008
2025-10-25 12:01:14,60.123.108.2,192.168.1.168,TCP,1096,21
2025-10-25 12:02:56,172.16.8.165,192.168.1.112,TCP,951,53
2025-10-25 12:03:15,60.123.108.2,158.121.146.7,ICMP,949,19671
2025-10-25 12:03:24,106.76.10.114,192.168.1.112,TCP,255,143
2025-10-25 12:04:47,60.96.83.224,205.55.230.169,UDP,1322,80
2025-10-25 12:05:19,94.250.212.168,207.21.218.254,UDP,1281,23
2025-10-25 12:06:19,219.244.46.56,192.168.1.86,HTTPS,1371,443
2025-10-25 12:09:38,192.168.1.129,231.28.215.172,FTP,414,21
2025-10-25 12:17:53,156.51.181.67,192.168.1.240,DNS,895,53
2025-10-25 12:22:48,208.243.60.16,225.242.135.155,FTP,645,21
2025-10-25 12:26:19,10.0.0.57,192.168.1.192,HTTP,224,80
2025-10-25 12:27:24,80.142.135.225,192.168.1.60,HTTPS,1095,443
2025-10-25 12:30:29,106.76.10.114,14.164.202.127,ICMP,619,37208
2025-10-25 12:32:23,191.200.151.202,192.168.1.168,TCP,88,53
2025-10-25 12:34:07,192.168.1.150,192.168.1.111,UDP,861,443
2025-10-25 12:36:07,219.244.46.56,55.179.8.163,SSH,1450,22
